"UrineNumber","SampleReason","Date","BoxID","BoxPosition","Comments","Sampling_Cat","ExperimentalGroup","ExperimentalUnit","AnimalID","Treatment","Sex","BS_Original","EvictionStatus","EvictionDate","UrineKingRemoval_DayDiff","UrineLastParturitionOirginalGroup_DayDiff","UrineIsol_DayDiff","UrinePairing_DayDiff","UrineEviction_DayDiff","UrineFirstConception_DayDiff","NextLitter_IndCount_Total","NextLitter_IndCount_Colony","UrineParturition_DayDiff","GestationStatus_Trimester","UrineDate"
37577,"FirstConc",2024-01-24,98,71,"","Slow_Conc","Leffe",17,"KGF002","Queen","F","Breeder","Evictee",2023-08-12,NA,115,44,11,-83,5,9,1,-80,"FirstTrimester",2023-05-21
38511,"FirstConc",2024-01-24,100,17,"","Slow_Conc","Leffe",17,"ERF002","Queen","F","Helper","Evictor",2023-08-12,NA,193,122,89,-5,-15,1,1,-100,"Conception",2023-08-07
38567,"FirstConc",2024-01-24,101,27,"","Slow_Conc","Leffe",17,"ERF002","Queen","F","Helper","Evictor",2023-08-12,NA,199,128,95,1,-9,1,1,-94,"Conception",2023-08-13
38598,"FirstConc",2024-01-24,101,74,"","Slow_Conc","Leffe",17,"ERF002","Queen","F","Helper","Evictor",2023-08-12,NA,202,131,98,4,-6,1,1,-91,"Conception",2023-08-16
38643,"FirstConc",2024-01-24,101,45,"","Slow_Conc","Leffe",17,"ERF002","Queen","F","Helper","Evictor",2023-08-12,NA,205,134,101,7,-3,1,1,-88,"FirstTrimester",2023-08-19
38665,"FirstConc",2024-01-24,101,80,"","Slow_Conc","Leffe",17,"ERF002","Queen","F","Helper","Evictor",2023-08-12,NA,207,136,103,9,-1,1,1,-86,"FirstTrimester",2023-08-21
38698,"FirstConc",2024-01-24,101,11,"","Slow_Conc","Leffe",17,"ERF002","Queen","F","Helper","Evictor",2023-08-12,NA,209,138,105,11,1,1,1,-84,"FirstTrimester",2023-08-23
38727,"FirstConc",2024-01-24,101,42,"","Slow_Conc","Leffe",17,"ERF002","Queen","F","Helper","Evictor",2023-08-12,NA,211,140,107,13,3,1,1,-82,"FirstTrimester",2023-08-25
37365,"FirstConc",2024-01-24,97,66,"","NoEviction","Lion",25,"BEF006","Sub","F","Helper","InGroup",NA,NA,660,29,-4,NA,-15,1,1,-100,"Conception",2023-05-06
37393,"FirstConc",2024-01-24,97,71,"","NoEviction","Lion",25,"BEF006","Sub","F","Helper","InGroup",NA,NA,662,31,-2,NA,-13,1,1,-98,"Conception",2023-05-08
37435,"FirstConc",2024-01-24,97,76,"","NoEviction","Lion",25,"BEF006","Sub","F","Helper","InGroup",NA,NA,665,34,1,NA,-10,1,1,-95,"Conception",2023-05-11
37467,"FirstConc",2024-01-24,97,53,"","NoEviction","Lion",25,"BEF006","Sub","F","Helper","InGroup",NA,NA,667,36,3,NA,-8,1,1,-93,"Conception",2023-05-13
37491,"FirstConc",2024-01-24,97,16,"","NoEviction","Lion",25,"BEF006","Sub","F","Helper","InGroup",NA,NA,669,38,5,NA,-6,1,1,-91,"Conception",2023-05-15
37519,"FirstConc",2024-01-24,98,47,"","NoEviction","Lion",25,"BEF006","Sub","F","Helper","InGroup",NA,NA,671,40,7,NA,-4,1,1,-89,"Conception",2023-05-17
37559,"FirstConc",2024-01-24,98,21,"","NoEviction","Lion",25,"BEF006","Sub","F","Helper","InGroup",NA,NA,673,42,9,NA,-2,1,1,-87,"FirstTrimester",2023-05-19
37584,"FirstConc",2024-01-24,98,40,"","NoEviction","Lion",25,"BEF006","Sub","F","Helper","InGroup",NA,NA,675,44,11,NA,0,1,1,-85,"FirstTrimester",2023-05-21
37610,"FirstConc",2024-01-24,98,67,"","NoEviction","Lion",25,"BEF006","Sub","F","Helper","InGroup",NA,NA,677,46,13,NA,2,1,1,-83,"FirstTrimester",2023-05-23
37641,"FirstConc",2024-01-24,98,35,"","NoEviction","Lion",25,"BEF006","Sub","F","Helper","InGroup",NA,NA,679,48,15,NA,4,1,1,-81,"FirstTrimester",2023-05-25
38460,"FirstConc",2024-01-24,100,12,"","NoEviction","Lion",25,"BEF036","Sub","F","Helper","InGroup",NA,NA,747,116,83,NA,-13,1,1,-98,"Conception",2023-08-01
38536,"FirstConc",2024-01-24,100,15,"","NoEviction","Lion",25,"BEF036","Sub","F","Helper","InGroup",NA,NA,755,124,91,NA,-5,1,1,-90,"Conception",2023-08-09
38603,"FirstConc",2024-01-24,101,31,"","NoEviction","Lion",25,"BEF036","Sub","F","Helper","InGroup",NA,NA,762,131,98,NA,2,1,1,-83,"FirstTrimester",2023-08-16
33932,"RA",2024-01-24,87,66,"","NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,123,41,13,NA,-20,1,1,-105,"PreFirstConception",2022-08-28
34160,"RA",2024-01-24,88,19,"","NoEviction","DevilsPeak",14,"DVF048","Sub","F","Helper","InGroup",NA,NA,139,57,29,NA,-4,1,1,-89,"Conception",2022-09-13
33934,"RA",2024-01-24,87,39,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,123,41,13,NA,-343,1,1,-428,"PreFirstConception",2022-08-28
34161,"RA",2024-01-24,89,8,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,139,57,29,NA,-327,1,1,-412,"PreFirstConception",2022-09-13
34339,"RA",2024-01-24,88,12,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,152,70,42,NA,-314,1,1,-399,"PreFirstConception",2022-09-26
34558,"RA",2024-01-24,89,58,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,166,84,56,NA,-300,1,1,-385,"PreFirstConception",2022-10-10
34741,"RA",2024-01-24,89,39,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,180,98,70,NA,-286,1,1,-371,"PreFirstConception",2022-10-24
34927,"RA",2024-01-24,89,50,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,194,112,84,NA,-272,1,1,-357,"PreFirstConception",2022-11-07
35094,"RA",2024-01-24,90,19,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,208,126,98,NA,-258,1,1,-343,"PreFirstConception",2022-11-21
35281,"RA",2024-01-24,90,53,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,222,140,112,NA,-244,1,1,-329,"PreFirstConception",2022-12-05
35473,"RA",2024-01-24,90,12,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,236,154,126,NA,-230,1,1,-315,"PreFirstConception",2022-12-19
35562,"RA",NA,NA,NA,NA,"NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,245,163,135,NA,-221,1,1,-306,"PreFirstConception",2022-12-28
35744,"RA",2024-01-24,92,55,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,259,177,149,NA,-207,1,1,-292,"PreFirstConception",2023-01-11
35939,"RA",2024-01-24,91,15,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,272,190,162,NA,-194,1,1,-279,"PreFirstConception",2023-01-24
37460,"RA",2024-01-24,97,59,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,381,299,271,NA,-85,1,1,-170,"PreFirstConception",2023-05-13
37592,"RA",2024-01-24,98,24,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,390,308,280,NA,-76,1,1,-161,"PreFirstConception",2023-05-22
37834,"RA",2024-01-24,100,6,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,407,325,297,NA,-59,1,1,-144,"PreFirstConception",2023-06-08
38091,"RA",2024-01-24,99,54,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,426,344,316,NA,-40,1,1,-125,"PreFirstConception",2023-06-27
38131,"RA",NA,NA,NA,NA,"NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,429,347,319,NA,-37,1,1,-122,"PreFirstConception",2023-06-30
38301,"RA",2024-01-24,100,74,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,443,361,333,NA,-23,1,1,-108,"PreFirstConception",2023-07-14
38426,"RA",2024-01-24,100,44,"","NoEviction","DevilsPeak",14,"DVF061","Sub","F","Helper","InGroup",NA,NA,457,375,347,NA,-9,1,1,-94,"Conception",2023-07-28
37616,"RA",2024-01-24,98,13,"","NoEviction","Lion",25,"BEF036","Sub","F","Helper","InGroup",NA,NA,677,46,13,NA,-83,1,1,-168,"PreFirstConception",2023-05-23
37797,"RA",2024-01-24,99,44,"","NoEviction","Lion",25,"BEF036","Sub","F","Helper","InGroup",NA,NA,690,59,26,NA,-70,1,1,-155,"PreFirstConception",2023-06-05
38003,"RA",2024-01-24,99,55,"","NoEviction","Lion",25,"BEF036","Sub","F","Helper","InGroup",NA,NA,705,74,41,NA,-55,1,1,-140,"PreFirstConception",2023-06-20
38190,"RA",2024-01-24,100,21,"","NoEviction","Lion",25,"BEF036","Sub","F","Helper","InGroup",NA,NA,719,88,55,NA,-41,1,1,-126,"PreFirstConception",2023-07-04
38346,"RA",2024-01-24,101,8,"","NoEviction","Lion",25,"BEF036","Sub","F","Helper","InGroup",NA,NA,733,102,69,NA,-27,1,1,-112,"PreFirstConception",2023-07-18
38460,"RA",2024-01-24,100,12,"","NoEviction","Lion",25,"BEF036","Sub","F","Helper","InGroup",NA,NA,747,116,83,NA,-13,1,1,-98,"Conception",2023-08-01
36644,"RA",2024-01-24,94,20,"","Rapid_Conc","Corona",19,"ABF002","Queen","F","Helper","Evictor",2023-03-03,NA,631,40,13,12,-4,1,1,-89,"Conception",2023-03-15
32431,"RA",2024-01-24,81,13,"","Rapid_Conc","Delirium",8,"PPF007","Sub","F","Helper","Evictor",2022-04-29,NA,69,43,15,14,0,1,1,-85,"FirstTrimester",2022-05-13
36655,"RA",2024-01-24,94,74,"","Rapid_Conc","Kasteel",21,"ORF005","Sub","F","Helper","Evictor",2023-03-08,NA,59,40,13,7,-4,1,1,-89,"Conception",2023-03-15
36653,"RA",2024-01-24,94,47,"","Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,75,40,13,11,-36,1,1,-121,"PreFirstConception",2023-03-15
36793,"RA",2024-01-24,96,7,"","Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,85,50,23,21,-26,1,1,-111,"PreFirstConception",2023-03-25
37080,"RA",2024-01-24,96,57,"","Rapid_PreFirst","Bitburger",18,"MBF004","Queen","F","Helper","Evictor",2023-03-04,NA,105,70,43,41,-6,1,1,-91,"Conception",2023-04-14
32428,"RA",2024-01-24,80,15,"","Rapid_PreFirst","Chouffe",7,"PPF008","Queen","F","Helper","Evictor",2022-04-29,NA,69,43,15,14,-41,1,1,-126,"PreFirstConception",2022-05-13
32616,"RA",2024-01-24,81,32,"","Rapid_PreFirst","Chouffe",7,"PPF008","Queen","F","Helper","Evictor",2022-04-29,NA,83,57,29,28,-27,1,1,-112,"PreFirstConception",2022-05-27
32814,"RA",2024-01-24,82,41,"","Rapid_PreFirst","Chouffe",7,"PPF008","Queen","F","Helper","Evictor",2022-04-29,NA,99,73,45,44,-11,1,1,-96,"Conception",2022-06-12
31442,"RA",2024-01-24,76,60,"","Rapid_PreFirst","DarlingBrew",4,"RRF006","Sub","F","Helper","Evictor",2022-03-08,NA,67,41,13,-8,-39,1,1,-124,"PreFirstConception",2022-02-28
31628,"RA",2024-01-24,76,67,"","Rapid_PreFirst","DarlingBrew",4,"RRF006","Sub","F","Helper","Evictor",2022-03-08,NA,81,55,27,6,-25,1,1,-110,"PreFirstConception",2022-03-14
31801,"RA",2024-01-24,77,28,"","Rapid_PreFirst","DarlingBrew",4,"RRF006","Sub","F","Helper","Evictor",2022-03-08,NA,95,69,41,20,-11,1,1,-96,"Conception",2022-03-28
32864,"RA",2024-01-24,83,79,"","Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,NA,102,41,13,9,-101,NA,NA,-187,"NotPregnant",2022-06-16
33186,"RA",2024-01-24,84,49,"","Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,NA,123,62,34,30,-80,NA,NA,-166,"NotPregnant",2022-07-07
33287,"RA",2024-01-24,85,5,"","Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,NA,130,69,41,37,-73,NA,NA,-159,"NotPregnant",2022-07-14
33498,"RA",2024-01-24,85,38,"","Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,NA,144,83,55,51,-59,NA,NA,-145,"NotPregnant",2022-07-28
33719,"RA",2024-01-24,87,9,"","Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,NA,160,99,71,67,-43,NA,NA,-129,"NotPregnant",2022-08-13
33900,"RA",2024-01-24,88,6,"","Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,NA,172,111,83,79,-31,NA,NA,-117,"NotPregnant",2022-08-25
34058,"RA",2024-01-24,87,63,"","Rapid_PreFirst","Firestone",10,"SOF006","Sub","F","Helper","Evictor",2022-06-07,NA,184,123,95,91,-19,NA,NA,-105,"NotPregnant",2022-09-06
32438,"RA",2024-01-24,80,80,"","Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,107,43,15,-137,-142,1,1,-227,"PreFirstConception",2022-05-13
32625,"RA",2024-01-24,82,8,"","Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,121,57,29,-123,-128,1,1,-213,"PreFirstConception",2022-05-27
32813,"RA",2024-01-24,82,12,"","Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,137,73,45,-107,-112,1,1,-197,"PreFirstConception",2022-06-12
33013,"RA",2024-01-24,83,37,"","Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,151,87,59,-93,-98,1,1,-183,"PreFirstConception",2022-06-26
33119,"RA",2024-01-24,84,40,"","Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,158,94,66,-86,-91,1,1,-176,"PreFirstConception",2022-07-03
33330,"RA",2024-01-24,84,23,"","Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,172,108,80,-72,-77,1,1,-162,"PreFirstConception",2022-07-17
33636,"RA",2024-01-24,86,10,"","Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,193,129,101,-51,-56,1,1,-141,"PreFirstConception",2022-08-07
33844,"RA",2024-01-24,88,2,"","Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,207,143,115,-37,-42,1,1,-127,"PreFirstConception",2022-08-21
34036,"RA",2024-01-24,87,41,"","Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,221,157,129,-23,-28,1,1,-113,"PreFirstConception",2022-09-04
34240,"RA",2024-01-24,88,56,"","Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,235,171,143,-9,-14,1,1,-99,"Conception",2022-09-18
34379,"RA",2024-01-24,88,43,"","Slow_Conc","BlackLabel",6,"TMF002","Queen","F","Helper","Evictor",2022-09-27,NA,245,181,153,1,-4,1,1,-89,"Conception",2022-09-28
32421,"RA",2024-01-24,80,35,"","Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,107,43,15,-137,-75,4,1,-160,"NotPregnant",2022-05-13
32618,"RA",2024-01-24,81,74,"","Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,121,57,29,-123,-61,4,1,-146,"NotPregnant",2022-05-27
32812,"RA",2024-01-24,82,32,"","Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,137,73,45,-107,-45,4,1,-130,"NotPregnant",2022-06-12
33014,"RA",2024-01-24,83,65,"","Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,151,87,59,-93,-31,4,1,-116,"NotPregnant",2022-06-26
33118,"RA",2024-01-24,84,67,"","Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,158,94,66,-86,-24,4,1,-109,"NotPregnant",2022-07-03
33328,"RA",2024-01-24,84,28,"","Slow_Conc","BlackLabel",6,"Z3F043","Queen","F","Breeder","Evictee",2022-09-27,NA,172,108,80,-72,-10,4,1,-95,"Conception",2022-07-17
37613,"RA",2024-01-24,98,61,"","Slow_Conc","Leffe",17,"ERF002","Queen","F","Helper","Evictor",2023-08-12,NA,117,46,13,-81,-91,1,1,-176,"PreFirstConception",2023-05-23
37796,"RA",2024-01-24,99,15,"","Slow_Conc","Leffe",17,"ERF002","Queen","F","Helper","Evictor",2023-08-12,NA,130,59,26,-68,-78,1,1,-163,"PreFirstConception",2023-06-05
37998,"RA",2024-01-24,99,80,"","Slow_Conc","Leffe",17,"ERF002","Queen","F","Helper","Evictor",2023-08-12,NA,145,74,41,-53,-63,1,1,-148,"PreFirstConception",2023-06-20
38196,"RA",2024-01-24,100,70,"","Slow_Conc","Leffe",17,"ERF002","Queen","F","Helper","Evictor",2023-08-12,NA,160,89,56,-38,-48,1,1,-133,"PreFirstConception",2023-07-05
38321,"RA",2024-01-24,100,18,"","Slow_Conc","Leffe",17,"ERF002","Queen","F","Helper","Evictor",2023-08-12,NA,172,101,68,-26,-36,1,1,-121,"PreFirstConception",2023-07-17
38441,"RA",2024-01-24,100,40,"","Slow_Conc","Leffe",17,"ERF002","Queen","F","Helper","Evictor",2023-08-12,NA,186,115,82,-12,-22,1,1,-107,"PreFirstConception",2023-07-31
38598,"RA",2024-01-24,101,74,"","Slow_Conc","Leffe",17,"ERF002","Queen","F","Helper","Evictor",2023-08-12,NA,202,131,98,4,-6,1,1,-91,"Conception",2023-08-16
31439,"RA",2024-01-24,76,56,"","Slow_Conc","Licher",1,"RRF004","Queen","F","Helper","Evictor",2022-04-28,NA,67,41,13,-59,-68,1,1,-153,"PreFirstConception",2022-02-28
31629,"RA",2024-01-24,77,1,"","Slow_Conc","Licher",1,"RRF004","Queen","F","Helper","Evictor",2022-04-28,NA,81,55,27,-45,-54,1,1,-139,"PreFirstConception",2022-03-14
31802,"RA",2024-01-24,77,20,"","Slow_Conc","Licher",1,"RRF004","Queen","F","Helper","Evictor",2022-04-28,NA,95,69,41,-31,-40,1,1,-125,"PreFirstConception",2022-03-28
32030,"RA",2024-01-24,78,55,"","Slow_Conc","Licher",1,"RRF004","Queen","F","Helper","Evictor",2022-04-28,NA,111,85,57,-15,-24,1,1,-109,"PreFirstConception",2022-04-13
32219,"RA",2024-01-24,79,64,"","Slow_Conc","Licher",1,"RRF004","Queen","F","Helper","Evictor",2022-04-28,NA,127,101,73,1,-8,1,1,-93,"Conception",2022-04-29
31440,"RA",2024-01-24,76,21,"","Slow_Conc","Licher",1,"VGF001","Queen","F","Breeder","Evictee",2022-04-28,NA,67,41,13,-59,-17,8,1,-102,"NotPregnant",2022-02-28
36651,"RA",2024-01-24,94,52,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,59,40,13,-197,NA,NA,NA,NA,"NotPregnant",2023-03-15
36846,"RA",2024-01-24,96,4,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,72,53,26,-184,NA,NA,NA,NA,"NotPregnant",2023-03-28
37054,"RA",2024-01-24,97,6,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,87,68,41,-169,NA,NA,NA,NA,"NotPregnant",2023-04-12
37246,"RA",2024-01-24,96,19,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,100,81,54,-156,NA,NA,NA,NA,"NotPregnant",2023-04-25
37516,"RA",2024-01-24,98,44,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,121,102,75,-135,NA,NA,NA,NA,"NotPregnant",2023-05-16
37651,"RA",2024-01-24,98,53,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,130,111,84,-126,NA,NA,NA,NA,"NotPregnant",2023-05-25
37809,"RA",2024-01-24,99,28,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,142,123,96,-114,NA,NA,NA,NA,"NotPregnant",2023-06-06
37999,"RA",2024-01-24,99,60,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,156,137,110,-100,NA,NA,NA,NA,"NotPregnant",2023-06-20
38545,"RA",2024-01-24,100,37,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,207,188,161,-49,NA,NA,NA,NA,"NotPregnant",2023-08-10
38717,"RA",2024-01-24,101,57,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,221,202,175,-35,NA,NA,NA,NA,"NotPregnant",2023-08-24
38831,"RA",2024-01-24,101,20,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,235,216,189,-21,NA,NA,NA,NA,"NotPregnant",2023-09-07
39112,"RA",2024-01-24,102,17,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,256,237,210,0,NA,NA,NA,NA,"NotPregnant",2023-09-28
39219,"RA",2024-01-24,102,75,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,269,250,223,13,NA,NA,NA,NA,"NotPregnant",2023-10-11
39370,"RA",2024-01-24,102,27,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,284,265,238,28,NA,NA,NA,NA,"NotPregnant",2023-10-26
39543,"RA",2024-01-24,102,19,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,298,279,252,42,NA,NA,NA,NA,"NotPregnant",2023-11-09
39694,"RA",2024-01-24,102,18,"","Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,312,293,266,56,NA,NA,NA,NA,"NotPregnant",2023-11-23
39884,"RA",NA,NA,NA,NA,"Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,326,307,280,70,NA,NA,NA,NA,"NotPregnant",2023-12-07
40017,"RA",NA,NA,NA,NA,"Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,340,321,294,84,NA,NA,NA,NA,"NotPregnant",2023-12-21
40107,"RA",NA,NA,NA,NA,"Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,354,335,308,98,NA,NA,NA,NA,"NotPregnant",2024-01-04
40260,"RA",NA,NA,NA,NA,"Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,368,349,322,112,NA,NA,NA,NA,"NotPregnant",2024-01-18
40388,"RA",NA,NA,NA,NA,"Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,382,363,336,126,NA,NA,NA,NA,"NotPregnant",2024-02-01
40459,"RA",NA,NA,NA,NA,"Slow_None","WicklowWolf",22,"ORF017","Queen","F","Helper","Evictor",2023-09-28,NA,396,377,350,140,NA,NA,NA,NA,"NotPregnant",2024-02-15
32866,"RA",2024-01-24,83,57,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,102,41,13,-214,-258,1,1,-343,"PreFirstConception",2022-06-16
33074,"RA",2024-01-24,83,60,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,116,55,27,-200,-244,1,1,-329,"PreFirstConception",2022-06-30
33288,"RA",2024-01-24,84,77,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,130,69,41,-186,-230,1,1,-315,"PreFirstConception",2022-07-14
33489,"RA",2024-01-24,85,70,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,144,83,55,-172,-216,1,1,-301,"PreFirstConception",2022-07-28
33715,"RA",2024-01-24,86,62,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,160,99,71,-156,-200,1,1,-285,"PreFirstConception",2022-08-13
33905,"RA",2024-01-24,88,8,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,172,111,83,-144,-188,1,1,-273,"PreFirstConception",2022-08-25
34054,"RA",2024-01-24,87,35,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,184,123,95,-132,-176,1,1,-261,"PreFirstConception",2022-09-06
34341,"RA",2024-01-24,88,68,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,204,143,115,-112,-156,1,1,-241,"PreFirstConception",2022-09-26
34550,"RA",2024-01-24,90,4,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,218,157,129,-98,-142,1,1,-227,"PreFirstConception",2022-10-10
34751,"RA",2024-01-24,89,80,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,232,171,143,-84,-128,1,1,-213,"PreFirstConception",2022-10-24
34925,"RA",2024-01-24,90,7,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,246,185,157,-70,-114,1,1,-199,"PreFirstConception",2022-11-07
35109,"RA",2024-01-24,90,46,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,261,200,172,-55,-99,1,1,-184,"PreFirstConception",2022-11-22
35265,"RA",2024-01-24,90,18,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,273,212,184,-43,-87,1,1,-172,"PreFirstConception",2022-12-04
35858,"RA",2024-01-24,92,9,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,319,258,230,3,-41,1,1,-126,"PreFirstConception",2023-01-19
35988,"RA",2024-01-24,92,36,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,327,266,238,11,-33,1,1,-118,"PreFirstConception",2023-01-27
36156,"RA",2024-01-24,93,8,"","Slow_PreFirst","Corbeau",9,"SOF001","Queen","F","Helper","Evictor",2023-01-16,NA,340,279,251,24,-20,1,1,-105,"PreFirstConception",2023-02-09
32863,"RA",2024-01-24,83,20,"","Slow_PreFirst","Guinness",11,"DRF015","Queen","F","Breeder","Evictee",2022-10-14,NA,100,41,13,-120,-23,10,1,-108,"NotPregnant",2022-06-16
