"ExperimentalGroup","AnimalID","Sex","Treatment","BS_Original","EvictionStatus","IsolationDate","IsolationPeriod","PairingDate","EvictionDate","EvictionPairingDayDiff","Eviction_GS","EvictionCategory","FirstDCParturitionDate","UrineDate","UrineNumber","UrineDelay","VolumeCollected","NextParturition_ParturitionDate","NextParturition_ParturitionColony"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2022-11-25,35132,NA,1.8,2023-05-09,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2022-12-02,35238,NA,1.8,2023-05-09,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2022-12-09,35340,NA,0.7,2023-05-09,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2022-12-17,35442,NA,1.8,2023-05-09,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2022-12-29,35574,NA,1.8,2023-05-09,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-03-28,36835,NA,1.3,2023-05-09,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-04-04,36940,NA,1.2,2023-05-09,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-04-12,37046,NA,0.5,2023-05-09,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-04-18,37132,NA,0.4,2023-05-09,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-04-24,37221,NA,0.8,2023-05-09,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-05-01,37283,NA,1.8,2023-05-09,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-05-08,37385,NA,0.9,2023-05-09,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-05-11,37437,NA,1.7,2023-08-19,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-05-16,37505,NA,1.2,2023-08-19,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-05-18,37536,NA,0.5,2023-08-19,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-05-23,37614,NA,0.8,2023-08-19,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-05-24,37625,NA,1.1,2023-08-19,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-06-23,38036,NA,1.8,2023-08-19,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-06-29,38119,NA,1.6,2023-08-19,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-07-06,38202,NA,0.5,2023-08-19,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-07-13,38281,NA,0.4,2023-08-19,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-07-20,38358,NA,1.5,2023-08-19,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-07-27,38417,NA,1.8,2023-08-19,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-08-03,38479,NA,1.8,2023-08-19,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-08-09,38533,NA,1.1,2023-08-19,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-08-16,38591,NA,0.7,2023-08-19,"Guinness"
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-08-20,38652,NA,1.3,NA,NA
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-08-31,38752,NA,0.8,NA,NA
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-09-06,38808,NA,1.8,NA,NA
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-09-11,38868,NA,1.8,NA,NA
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-09-27,39093,NA,1.8,NA,NA
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-10-07,39170,NA,1.2,NA,NA
"Guinness","RSF008","F","Queen","Helper","Evictor",2022-05-06,28,2022-06-03,2022-10-14,133,"PreFirstConception","Late",2023-05-09,2023-10-21,39329,NA,1.8,NA,NA
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-04-28,32246,NA,0.6,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-05-07,32345,NA,1.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-05-10,32381,NA,1.5,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-05-13,32432,NA,1.5,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-05-15,32453,NA,0.9,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-05-17,32489,NA,0.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-05-20,32528,NA,0.3,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-05-22,32550,NA,1.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-05-25,32593,NA,1.3,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-05-28,32628,NA,1.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-05-31,32667,NA,1.2,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-06-02,32689,NA,0.9,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-06-04,32719,NA,1.6,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-06-06,32742,NA,1.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-06-08,32761,NA,1.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-06-10,32790,NA,0.5,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-06-12,32811,NA,1.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-06-14,32835,NA,1.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-06-16,32867,NA,1.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-06-18,32894,NA,1.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-06-20,32926,NA,1.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-06-22,32957,NA,1.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-06-24,32983,NA,1.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-07-07,33178,NA,1.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-07-14,33286,NA,0.6,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-07-21,33391,NA,1.3,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-07-26,33460,NA,1.7,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-08-04,33579,NA,1.7,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-08-09,33656,NA,1.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-08-13,33723,NA,0.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-08-18,33790,NA,0.8,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-08-23,33867,NA,1.5,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-08-30,33956,NA,0.5,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-09-06,34057,NA,1.3,2022-09-07,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-09-10,34115,NA,1.8,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-09-13,34162,NA,1.5,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-09-15,34190,NA,1.8,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-09-23,34314,NA,1.8,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-09-30,34401,NA,0.8,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-10-07,34507,NA,1.1,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-10-10,34548,NA,1.8,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-10-28,34798,NA,1.2,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-11-04,34888,NA,1.6,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-11-12,34979,NA,1.8,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-11-25,35131,NA,1.8,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-12-02,35241,NA,0.6,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-12-09,35344,NA,1.8,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2022-12-17,35449,NA,1.8,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2023-01-04,35636,NA,1.4,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2023-01-11,35745,NA,1.7,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2023-01-18,35843,NA,1.6,2023-01-24,"Hoodoo"
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2023-01-25,35947,NA,1.8,NA,NA
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2023-01-31,36028,NA,1.8,NA,NA
"Hoodoo","GOF035","F","Sub","Helper","Evictor",2022-05-06,28,2022-06-03,2022-06-08,5,"Conception","Early",2022-09-07,2023-02-07,36124,NA,1.8,NA,NA
