"Sampling_Cat","ExperimentalGroup","AnimalID","Treatment","Sex","BS_Original","EvictionStatus","EvictionDate","UrineIsol_DayDiff","UrinePairing_DayDiff","UrineEviction_DayDiff","UrineFirstConception_DayDiff","NextLitter_IndCount","NextParturition_ParturitionDayDiff","GestationStatus_Trimester","UrineDate","UrineNumber","DOP"
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,29,1,-71,-80,1,-165,"PreFirstConception",2022-02-16,31296,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,31,3,-69,-78,1,-163,"PreFirstConception",2022-02-18,31318,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,33,5,-67,-76,1,-161,"PreFirstConception",2022-02-20,31341,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,35,7,-65,-74,1,-159,"PreFirstConception",2022-02-22,31371,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,37,9,-63,-72,1,-157,"PreFirstConception",2022-02-24,31392,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,39,11,-61,-70,1,-155,"PreFirstConception",2022-02-26,31420,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,41,13,-59,-68,1,-153,"PreFirstConception",2022-02-28,31439,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,43,15,-57,-66,1,-151,"PreFirstConception",2022-03-02,31463,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,45,17,-55,-64,1,-149,"PreFirstConception",2022-03-04,31489,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,47,19,-53,-62,1,-147,"PreFirstConception",2022-03-06,31522,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,48,20,-52,-61,1,-146,"PreFirstConception",2022-03-07,31533,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,55,27,-45,-54,1,-139,"PreFirstConception",2022-03-14,31629,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,62,34,-38,-47,1,-132,"PreFirstConception",2022-03-21,31724,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,69,41,-31,-40,1,-125,"PreFirstConception",2022-03-28,31802,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,76,48,-24,-33,1,-118,"PreFirstConception",2022-04-04,31889,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,85,57,-15,-24,1,-109,"PreFirstConception",2022-04-13,32030,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,92,64,-8,-17,1,-102,"PreFirstConception",2022-04-20,32107,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,101,73,1,-8,1,-93,"Conception",2022-04-29,32219,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,102,74,2,-7,1,-92,"Conception",2022-04-30,32251,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,103,75,3,-6,1,-91,"Conception",2022-05-01,32258,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,105,77,5,-4,1,-89,"Conception",2022-05-03,32284,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,107,79,7,-2,1,-87,"FirstTrimester",2022-05-05,32317,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,110,82,10,1,1,-84,"FirstTrimester",2022-05-08,32359,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,112,84,12,3,1,-82,"FirstTrimester",2022-05-10,32389,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,115,87,15,6,1,-79,"FirstTrimester",2022-05-13,32427,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,147,119,47,38,1,-47,"SecondTrimester",2022-06-14,32837,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,154,126,54,45,1,-40,"SecondTrimester",2022-06-21,32948,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,161,133,61,52,1,-33,"SecondTrimester",2022-06-28,33043,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,175,147,75,66,1,-19,"ThirdTrimester",2022-07-12,33247,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,182,154,82,73,1,-12,"ThirdTrimester",2022-07-19,33354,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,189,161,89,80,1,-5,"ThirdTrimester",2022-07-26,33464,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,195,167,95,86,2,-163,"NotPregnant",2022-08-01,33537,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,201,173,101,92,2,-157,"NotPregnant",2022-08-07,33634,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,202,174,102,93,2,-156,"NotPregnant",2022-08-08,33649,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,210,182,110,101,2,-148,"NotPregnant",2022-08-16,33767,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,215,187,115,106,2,-143,"NotPregnant",2022-08-21,33843,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,302,274,202,193,2,-56,"SecondTrimester",2022-11-16,35032,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,308,280,208,199,2,-50,"SecondTrimester",2022-11-22,35103,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,315,287,215,206,2,-43,"SecondTrimester",2022-11-29,35196,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,322,294,222,213,2,-36,"SecondTrimester",2022-12-06,35295,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,329,301,229,220,2,-29,"ThirdTrimester",2022-12-13,35407,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,336,308,236,227,2,-22,"ThirdTrimester",2022-12-20,35491,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,351,323,251,242,2,-7,"ThirdTrimester",2023-01-04,35637,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,358,330,258,249,3,-104,"NotPregnant",2023-01-11,35742,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,359,331,259,250,3,-103,"NotPregnant",2023-01-12,35760,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,371,343,271,262,3,-91,"Conception",2023-01-24,35942,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,379,351,279,270,3,-83,"FirstTrimester",2023-02-01,36037,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,386,358,286,277,3,-76,"FirstTrimester",2023-02-08,36145,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,393,365,293,284,3,-69,"FirstTrimester",2023-02-15,36241,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,400,372,300,291,3,-62,"FirstTrimester",2023-02-22,36351,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,422,394,322,313,3,-40,"SecondTrimester",2023-03-16,36658,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,429,401,329,320,3,-33,"SecondTrimester",2023-03-23,36765,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,436,408,336,327,3,-26,"ThirdTrimester",2023-03-30,36866,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,443,415,343,334,3,-19,"ThirdTrimester",2023-04-06,36966,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,457,429,357,348,3,-5,"ThirdTrimester",2023-04-20,37162,NA
"Slow_Conc","Licher","RRF004","Queen","F","Helper","Evictor",2022-04-28,465,437,365,356,NA,NA,"NotPregnant",2023-04-28,37272,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,-15,-43,-44,NA,NA,NA,"NotPregnant",2022-01-03,30796,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,0,-28,-29,NA,NA,NA,"NotPregnant",2022-01-18,30981,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,4,-24,-25,NA,NA,NA,"NotPregnant",2022-01-22,31033,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,6,-22,-23,NA,NA,NA,"NotPregnant",2022-01-24,31047,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,9,-19,-20,NA,NA,NA,"NotPregnant",2022-01-27,31085,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,12,-16,-17,NA,NA,NA,"NotPregnant",2022-01-30,31106,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,15,-13,-14,NA,NA,NA,"NotPregnant",2022-02-02,31136,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,18,-10,-11,NA,NA,NA,"NotPregnant",2022-02-05,31167,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,20,-8,-9,NA,NA,NA,"NotPregnant",2022-02-07,31186,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,23,-5,-6,NA,NA,NA,"NotPregnant",2022-02-10,31223,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,26,-2,-3,NA,NA,NA,"NotPregnant",2022-02-13,31266,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,29,1,0,NA,NA,NA,"NotPregnant",2022-02-16,31302,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,30,2,1,NA,NA,NA,"NotPregnant",2022-02-17,31312,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,32,4,3,NA,NA,NA,"NotPregnant",2022-02-19,31338,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,34,6,5,NA,NA,NA,"NotPregnant",2022-02-21,31356,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,36,8,7,NA,NA,NA,"NotPregnant",2022-02-23,31390,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,38,10,9,NA,NA,NA,"NotPregnant",2022-02-25,31411,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,40,12,11,NA,NA,NA,"NotPregnant",2022-02-27,31435,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,43,15,14,NA,NA,NA,"NotPregnant",2022-03-02,31473,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,359,331,330,NA,NA,NA,"NotPregnant",2023-01-12,35766,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,362,334,333,NA,NA,NA,"NotPregnant",2023-01-15,35812,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,365,337,336,NA,NA,NA,"NotPregnant",2023-01-18,35856,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,379,351,350,NA,NA,NA,"NotPregnant",2023-02-01,36047,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,386,358,357,NA,NA,NA,"NotPregnant",2023-02-08,36146,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,393,365,364,NA,NA,NA,"NotPregnant",2023-02-15,36253,NA
"Rapid_Conc","Trolls","CUF012","Sub","F","Helper","Evictee",2022-02-16,399,371,370,NA,NA,NA,"NotPregnant",2023-02-21,36343,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,-15,-43,-44,-55,1,-140,"PreFirstConception",2022-01-03,30794,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,0,-28,-29,-40,1,-125,"PreFirstConception",2022-01-18,31017,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,4,-24,-25,-36,1,-121,"PreFirstConception",2022-01-22,31034,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,6,-22,-23,-34,1,-119,"PreFirstConception",2022-01-24,31051,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,9,-19,-20,-31,1,-116,"PreFirstConception",2022-01-27,31079,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,12,-16,-17,-28,1,-113,"PreFirstConception",2022-01-30,31105,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,15,-13,-14,-25,1,-110,"PreFirstConception",2022-02-02,31139,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,18,-10,-11,-22,1,-107,"PreFirstConception",2022-02-05,31162,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,20,-8,-9,-20,1,-105,"PreFirstConception",2022-02-07,31185,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,23,-5,-6,-17,1,-102,"PreFirstConception",2022-02-10,31224,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,26,-2,-3,-14,1,-99,"Conception",2022-02-13,31258,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,29,1,0,-11,1,-96,"Conception",2022-02-16,31299,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,30,2,1,-10,1,-95,"Conception",2022-02-17,31310,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,31,3,2,-9,1,-94,"Conception",2022-02-18,31324,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,32,4,3,-8,1,-93,"Conception",2022-02-19,31332,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,34,6,5,-6,1,-91,"Conception",2022-02-21,31355,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,36,8,7,-4,1,-89,"Conception",2022-02-23,31389,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,38,10,9,-2,1,-87,"FirstTrimester",2022-02-25,31404,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,39,11,10,-1,1,-86,"FirstTrimester",2022-02-26,31423,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,40,12,11,0,1,-85,"FirstTrimester",2022-02-27,31434,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,43,15,14,3,1,-82,"FirstTrimester",2022-03-02,31471,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,45,17,16,5,1,-80,"FirstTrimester",2022-03-04,31497,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,47,19,18,7,1,-78,"FirstTrimester",2022-03-06,31526,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,55,27,26,15,1,-70,"FirstTrimester",2022-03-14,31635,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,62,34,33,22,1,-63,"FirstTrimester",2022-03-21,31730,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,69,41,40,29,1,-56,"SecondTrimester",2022-03-28,31800,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,76,48,47,36,1,-49,"SecondTrimester",2022-04-04,31901,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,78,50,49,38,1,-47,"SecondTrimester",2022-04-06,31931,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,85,57,56,45,1,-40,"SecondTrimester",2022-04-13,32036,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,91,63,62,51,1,-34,"SecondTrimester",2022-04-19,32101,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,98,70,69,58,1,-27,"ThirdTrimester",2022-04-26,32192,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,105,77,76,65,1,-20,"ThirdTrimester",2022-05-03,32296,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,113,85,84,73,1,-12,"ThirdTrimester",2022-05-11,32406,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,119,91,90,79,1,-6,"ThirdTrimester",2022-05-17,32491,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,126,98,97,86,2,-207,"NotPregnant",2022-05-24,32576,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,132,104,103,92,2,-201,"NotPregnant",2022-05-30,32653,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,140,112,111,100,2,-193,"NotPregnant",2022-06-07,32749,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,146,118,117,106,2,-187,"NotPregnant",2022-06-13,32826,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,156,128,127,116,2,-177,"NotPregnant",2022-06-23,32966,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,195,167,166,155,2,-138,"NotPregnant",2022-08-01,33542,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,209,181,180,169,2,-124,"NotPregnant",2022-08-15,33747,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,282,254,253,242,2,-51,"SecondTrimester",2022-10-27,34792,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,289,261,260,249,2,-44,"SecondTrimester",2022-11-03,34886,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,298,270,269,258,2,-35,"SecondTrimester",2022-11-12,34991,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,303,275,274,263,2,-30,"SecondTrimester",2022-11-17,35051,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,310,282,281,270,2,-23,"ThirdTrimester",2022-11-24,35128,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,317,289,288,277,2,-16,"ThirdTrimester",2022-12-01,35231,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,324,296,295,284,2,-9,"ThirdTrimester",2022-12-08,35329,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,335,307,306,295,NA,NA,"NotPregnant",2022-12-19,35483,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,409,381,380,369,NA,NA,"NotPregnant",2023-03-03,36476,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,416,388,387,376,NA,NA,"NotPregnant",2023-03-10,36579,NA
"Rapid_Conc","Trolls","CUF031","Sub","F","Helper","Evictor",2022-02-16,426,398,397,386,NA,NA,"NotPregnant",2023-03-20,36727,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,-73,-101,NA,-104,4,-36,"SecondTrimester",2021-11-06,30224,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,-36,-64,NA,-67,5,-152,"NotPregnant",2021-12-13,30615,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,-22,-50,NA,-53,5,-138,"NotPregnant",2021-12-27,30748,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,-15,-43,NA,-46,5,-131,"NotPregnant",2022-01-03,30795,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,-13,-41,NA,-44,5,-129,"NotPregnant",2022-01-05,30824,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,-9,-37,NA,-40,5,-125,"NotPregnant",2022-01-09,30872,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,-5,-33,NA,-36,5,-121,"NotPregnant",2022-01-13,30917,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,-2,-30,NA,-33,5,-118,"NotPregnant",2022-01-16,30953,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,0,-28,NA,-31,5,-116,"NotPregnant",2022-01-18,30975,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,4,-24,NA,-27,5,-112,"NotPregnant",2022-01-22,31028,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,6,-22,NA,-25,5,-110,"NotPregnant",2022-01-24,31049,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,9,-19,NA,-22,5,-107,"NotPregnant",2022-01-27,31082,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,12,-16,NA,-19,5,-104,"NotPregnant",2022-01-30,31107,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,15,-13,NA,-16,5,-101,"NotPregnant",2022-02-02,31144,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,18,-10,NA,-13,5,-98,"Conception",2022-02-05,31168,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,20,-8,NA,-11,5,-96,"Conception",2022-02-07,31187,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,23,-5,NA,-8,5,-93,"Conception",2022-02-10,31228,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,26,-2,NA,-5,5,-90,"Conception",2022-02-13,31265,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,29,1,NA,-2,5,-87,"FirstTrimester",2022-02-16,31301,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,31,3,NA,0,5,-85,"FirstTrimester",2022-02-18,31323,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,33,5,NA,2,5,-83,"FirstTrimester",2022-02-20,31348,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,35,7,NA,4,5,-81,"FirstTrimester",2022-02-22,31373,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,37,9,NA,6,5,-79,"FirstTrimester",2022-02-24,31403,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,39,11,NA,8,5,-77,"FirstTrimester",2022-02-26,31424,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,41,13,NA,10,5,-75,"FirstTrimester",2022-02-28,31444,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,43,15,NA,12,5,-73,"FirstTrimester",2022-03-02,31472,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,45,17,NA,14,5,-71,"FirstTrimester",2022-03-04,31498,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,47,19,NA,16,5,-69,"FirstTrimester",2022-03-06,31529,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,48,20,NA,17,5,-68,"FirstTrimester",2022-03-07,31543,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,55,27,NA,24,5,-61,"FirstTrimester",2022-03-14,31633,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,62,34,NA,31,5,-54,"SecondTrimester",2022-03-21,31731,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,69,41,NA,38,5,-47,"SecondTrimester",2022-03-28,31804,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,76,48,NA,45,5,-40,"SecondTrimester",2022-04-04,31897,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,78,50,NA,47,5,-38,"SecondTrimester",2022-04-06,31930,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,85,57,NA,54,5,-31,"SecondTrimester",2022-04-13,32034,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,91,63,NA,60,5,-25,"ThirdTrimester",2022-04-19,32096,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,98,70,NA,67,5,-18,"ThirdTrimester",2022-04-26,32194,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,105,77,NA,74,5,-11,"ThirdTrimester",2022-05-03,32293,NA
"NoEviction","Tusker","COF014","Queen","F","Breeder","InGroup",NA,113,85,NA,82,5,-3,"ThirdTrimester",2022-05-11,32402,NA
